-54171.73757,77 Rest 
-53789.7432001,81 Rest 
-53332.8367701,74 Rest 
-53077.8353801,67 Rest 
-52865.8357601,76 Rest 
-52380.8359301,65 Rest 
-52267.9600899,73 Rest 
-52001.4600599,59 Rest 
-51469.0831201,60 Rest 
-51169.58304,64 Rest 
-50977.7072599,65 Rest 
-50740.20855,65 Rest 
-50410.8357899,68 Rest 
-50200.83426,65 Rest 
-49824.4587801,66 Rest 
-49532.9586401,66 Rest 
-49072.5864799,90 Rest 
-48810.0867,72 Rest 
-48659.21242,66 Rest 
-48404.7131,74 Rest 
-48081.3378899,78 Rest 
-47883.6189799,100 Rest 
-47880.6189799,99 Rest 
-46704.67904,73 Rest 
-46350.17926,76 Rest 
-45823.3044701,89 Rest 
-45427.4299099,80 Rest 
-45270.93028,77 Rest 
-45034.9316299,74 Rest 
-44390.0548301,83 Rest 
-43857.1799901,90 Rest 
-42754.9304099,76 Rest 
-42629.4305301,74 Rest 
-41794.68399,83 Rest 
-40779.30724,80 Rest 
-40061.0571401,72 Rest 
-39088.6852801,65 Rest 
-37754.5586801,65 Rest 
-37170.05866,72 Rest 
-36640.68365,88 Rest 
-36311.18436,74 Rest 
-35849.18332,69 Rest 
-35530.184,75 Rest 
-35446.1833899,80 Rest 
-35023.1833899,72 Rest 
-34700.8087499,88 Rest 
-34573.3087499,87 Rest 
-34222.80866,69 Rest 
-33991.4335699,77 Rest 
-33625.4348199,78 Rest 
-33115.5599401,69 Rest 
-32958.1836801,73 Rest 
-32793.18365,81 Rest 
-32503.68433,83 Rest 
-32087.3086801,83 Rest 
-31902.3090301,90 Rest 
-31210.9340899,88 Rest 
-30986.5592301,90 Rest 
-30429.6845801,74 Rest 
-30194.1847,81 Rest 
-30082.1849,73 Rest 
-29757.8147299,82 Rest 
-29392.31002,81 Rest 
-29055.43488,85 Rest 
-28834.9349699,84 Rest 
-28173.4356599,76 Rest 
-27981.0607901,74 Rest 
-27562.56043,73 Rest 
-27062.0606799,78 Rest 
-26781.68678,84 Rest 
-26025.5911601,87 Rest 
-26020.59113,87 Rest 
-26018.59113,87 Rest 
-26014.5911601,95 Rest 
-26009.59113,98 Rest 
-25999.59113,95 Rest 
-25994.5911601,90 Rest 
-25993.59113,90 Rest 
-25974.0091,96 Rest 
-25971.0091,96 Rest 
-25963.0091,87 Rest 
-25961.0091,87 Rest 
-25950.0091,87 Rest 
-25943.0091,96 Rest 
-25942.0091,95 Rest 
-25910.6052599,84 Rest 
-25907.6052599,81 Rest 
-25895.6052599,83 Rest 
-25893.6052599,83 Rest 
-25840.30762,86 Rest 
-25839.3076601,85 Rest 
-25830.30762,83 Rest 
-25827.30762,85 Rest 
-25824.30762,86 Rest 
-25819.3076601,83 Rest 
-25810.30762,81 Rest 
-25785.8836901,68 Rest 
-25782.8836901,69 Rest 
-25777.8836901,69 Rest 
-25770.8836901,69 Rest 
-25765.8836901,71 Rest 
-25764.8837199,72 Rest 
-25758.8836901,81 Rest 
-25740.0086901,77 Rest 
-25644.0558701,80 Rest 
-25140.5573201,74 Rest 
-3330.42822003,61 Rest 
-2876.81110001,68 Rest 
-2872.81113005,56 Rest 
-2867.81110001,61 Rest 
-2862.81113005,62 Rest 
-2860.81113005,63 Rest 
-2852.81113005,72 Rest 
-2848.81113005,62 Rest 
-2842.81113005,72 Rest 
-2834.81110001,61 Rest 
-2831.81110001,60 Rest 
-2826.81110001,60 Rest 
-2820.81110001,61 Rest 
-2617.32577991,68 Rest 
-2440.82142997,74 Rest 
-1897.94669008,57 Rest 
-1579.44649005,60 Rest 
-1232.56939006,53 Rest 
-842.1995399,53 Rest 
-557.025360107,65 Rest 
-551.025360107,63 Rest 
-550.025360107,63 Rest 
-540.025360107,63 Rest 
-535.025360107,62 Rest 
-529.025360107,63 Rest 
-527.025360107,63 Rest 
-520.025360107,64 Rest 
-514.025360107,65 Rest 
-513.025360107,65 Rest 
-508.02538991,63 Rest 
-503.025360107,63 Rest 
-492.177740097,63 Rest 
-491.177710056,62 Rest 
-481.177710056,63 Rest 
-480.177710056,64 Rest 
-464.177710056,63 Rest 
-449.177710056,72 Rest 
-444.177740097,69 Rest 
-443.177740097,69 Rest 
-438.177710056,69 Rest 
-424.177740097,68 Rest 
-325.177710056,59 Rest 
-318.177740097,60 Rest 
-317.177710056,60 Rest 
-291.177740097,81 Rest 
-290.177710056,82 Rest 
-283.177710056,83 Rest 
-271.177740097,50 Rest 
-269.177740097,50 Rest 
-260.177710056,52 Rest 
-254.177740097,54 Rest 
-249.177710056,55 Rest 
-248.177710056,55 Rest 
-242.177740097,55 Rest 
-237.177710056,55 Rest 
-227.177740097,56 Rest 
-223.177710056,56 Rest 
-220.177710056,56 Rest 
-215.177740097,56 Rest 
-208.177710056,58 Rest 
