-355241.73971,86 Rest 
-351407.99872,67 Rest 
-351277.36756,141 Physical Activity 
-350329.60929,112 Rest 
-313920.77134,83 Rest 
-313651.89113,65 Rest 
-313485.25887,74 Rest 
-313031.64716,89 Rest 
-312921.38388,81 Rest 
-312529.25859,77 Rest 
-312222.01217,158 Physical Activity 
-311991.40185,68 Rest 
-311537.6496,66 Rest 
-311337.63714,82 Rest 
-311176.26943,88 Rest 
-310696.88776,83 Rest 
-310496.8868,74 Rest 
-310099.6411,81 Rest 
-309851.01565,79 Rest 
-309602.39331,90 Rest 
-309218.38914,77 Rest 
-308831.52721,97 Rest 
-308526.52183,86 Rest 
-308436.89705,89 Rest 
-307960.38709,91 Rest 
-307306.90036,73 Rest 
-307068.6375,65 Rest 
-306776.5196,79 Rest 
-306622.76247,83 Rest 
-306230.51289,66 Rest 
-306002.26373,97 Rest 
-305502.52617,79 Rest 
-305292.26073,94 Rest 
-304982.15,83 Rest 
-304853.90479,87 Rest 
-304428.89639,97 Rest 
-304275.01718,100 Rest 
-303765.0195,93 Rest 
-303508.65284,97 Rest 
-303159.89236,76 Rest 
-303044.51232,89 Rest 
-302567.76436,60 Rest 
-302390.77996,74 Rest 
-301626.78062,72 Rest 
-301467.89354,95 Rest 
-301119.26558,83 Rest 
-300427.38815,89 Rest 
-300337.63855,102 Rest 
-300078.64227,78 Rest 
-299542.90366,161 Physical Activity 
-299465.8908,65 Rest 
-298981.26424,74 Rest 
-298701.89102,83 Rest 
-298545.5263,86 Rest 
-298194.26539,75 Rest 
-297955.89182,88 Rest 
-276670.00746,115 Rest 
-276372.64399,107 Rest 
-276072.63573,106 Rest 
-275808.51197,107 Rest 
-275685.37793,97 Rest 
-274895.89338,103 Rest 
-273742.8949,101 Rest 
-273230.51515,81 Rest 
-272723.25965,89 Rest 
-272185.2555,82 Rest 
-272121.14298,60 Rest 
-271790.63826,101 Rest 
-271529.39857,103 Rest 
-269226.76955,83 Rest 
-268896.27205,90 Rest 
-268757.76662,101 Rest 
-268316.88271,104 Rest 
-268011.76261,93 Rest 
-267704.02167,97 Rest 
-267380.88427,97 Rest 
-267232.15105,90 Rest 
-265888.641,81 Rest 
-265793.77583,75 Rest 
-226928.3015,56 Rest 
-226667.29521,73 Rest 
-226328.92957,88 Rest 
-226218.66687,82 Rest 
-225959.91884,83 Rest 
-225537.17939,72 Rest 
-225099.03769,73 Rest 
-224555.92242,73 Rest 
-224220.30433,74 Rest 
-223628.42219,71 Rest 
-223536.16805,102 Rest 
-223016.05145,90 Rest 
-222913.54638,80 Rest 
-222539.41522,84 Rest 
-222144.80071,74 Rest 
-222062.80072,74 Rest 
-221675.8084,84 Rest 
-221186.30829,79 Rest 
-221094.05293,95 Rest 
-220627.79401,76 Rest 
-220468.79552,89 Rest 
-219987.05805,65 Rest 
-219753.66699,98 Rest 
-219523.04424,70 Rest 
-219315.42221,89 Rest 
-218843.92382,82 Rest 
-218743.93502,68 Rest 
-218423.56113,62 Rest 
-217744.30482,65 Rest 
-217344.42368,60 Rest 
-217041.92772,74 Rest 
-216680.55729,73 Rest 
-216442.17329,76 Rest 
-216247.30162,73 Rest 
-216006.42336,73 Rest 
-215650.17804,76 Rest 
-215342.68753,73 Rest 
-215027.43324,94 Rest 
-214576.04984,74 Rest 
-214509.43862,67 Rest 
-214055.43116,81 Rest 
-213906.68791,75 Rest 
-213486.18637,74 Rest 
-213168.19004,84 Rest 
-212609.05812,89 Rest 
-212342.30536,91 Rest 
-211927.04761,90 Rest 
-211627.17886,78 Rest 
-211424.68388,65 Rest 
-210855.8126,95 Rest 
-210517.43217,81 Rest 
-210194.312,74 Rest 
-209935.43406,74 Rest 
-209566.18919,73 Rest 
-209253.30528,78 Rest 
-208891.92736,82 Rest 
-208469.05273,83 Rest 
-208089.56332,80 Rest 
-207840.92746,74 Rest 
-207493.43697,81 Rest 
-207367.80964,84 Rest 
-206650.0587,86 Rest 
-206355.31314,73 Rest 
-206096.31602,102 Rest 
-205737.44205,79 Rest 
-205383.5716,74 Rest 
-205237.43469,76 Rest 
-204673.30694,68 Rest 
-204527.19216,69 Rest 
-204145.06079,75 Rest 
-203991.18111,67 Rest 
-203627.31196,73 Rest 
-203211.8227,77 Rest 
-203014.43189,93 Rest 
-202860.57261,88 Rest 
-202437.31257,72 Rest 
-202047.57154,65 Rest 
-201921.81236,58 Rest 
-201657.68754,73 Rest 
-201303.80817,73 Rest 
-139758.96272,72 Rest 
-139315.34701,76 Rest 
-139212.71462,80 Rest 
-138779.4632,65 Rest 
-138648.58658,61 Rest 
-137798.4724,83 Rest 
-137631.85308,71 Rest 
-137326.71445,73 Rest 
-136157.85389,93 Rest 
-135593.85465,81 Rest 
-135293.97812,83 Rest 
-134755.72628,97 Rest 
-134530.225,74 Rest 
-134230.35368,74 Rest 
-134043.10421,88 Rest 
-133617.8417,89 Rest 
-133417.72716,79 Rest 
-133030.59264,77 Rest 
-132935.72128,104 Rest 
-132569.21448,82 Rest 
-132126.09018,62 Rest 
-131487.84664,83 Rest 
-131267.47939,81 Rest 
-131144.35914,75 Rest 
-130749.60169,98 Rest 
-130513.85975,69 Rest 
-130237.09943,85 Rest 
-129942.22056,74 Rest 
-129396.35828,73 Rest 
-129224.73595,72 Rest 
-128937.72844,82 Rest 
-128328.10304,89 Rest 
-127951.35324,93 Rest 
-127566.8471,79 Rest 
-127489.96911,71 Rest 
-127077.21867,72 Rest 
-126477.10061,95 Rest 
-126300.22198,89 Rest 
-125879.73115,74 Rest 
-125738.84777,82 Rest 
-125310.73924,89 Rest 
-125067.59891,81 Rest 
-124803.48501,97 Rest 
-124544.72344,97 Rest 
-123742.85457,94 Rest 
-123214.72617,97 Rest 
-122387.36639,88 Rest 
-122064.49201,89 Rest 
-121674.73663,74 Rest 
-121349.11242,88 Rest 
-121146.60768,88 Rest 
-120837.23096,77 Rest 
-119952.60492,83 Rest 
-119565.48691,85 Rest 
-119374.11741,89 Rest 
-118966.482,94 Rest 
-118613.9991,91 Rest 
-118539.6222,83 Rest 
-117860.3666,83 Rest 
-117642.47806,81 Rest 
-117297.47932,90 Rest 
-116531.60592,70 Rest 
-116295.86429,81 Rest 
-115573.6208,74 Rest 
-115501.85553,69 Rest 
-114812.12327,61 Rest 
-114047.86899,106 Rest 
-113226.35786,89 Rest 
-112864.86628,68 Rest 
-112575.11464,74 Rest 
-112457.23668,73 Rest 
-112041.864,74 Rest 
-111923.86087,68 Rest 
-111631.61645,75 Rest 
-111331.62267,58 Rest 
-110808.87762,75 Rest 
-110555.11937,81 Rest 
-110162.62364,84 Rest 
-110090.87985,116 Rest 
-110085.87269,74 Rest 
-110080.85611,77 Rest 
-110075.63745,78 Rest 
-110070.62113,86 Rest 
-110019.1202,75 Rest 
-109806.24846,74 Rest 
-109431.99927,83 Rest 
-108983.11928,71 Rest 
-108788.23639,97 Rest 
-108490.75261,99 Rest 
-108213.74873,113 Rest 
-107993.24796,78 Rest 
-107631.50387,113 Rest 
-106390.49993,112 Rest 
-106141.75162,116 Rest 
-105895.50648,71 Rest 
-105236.38137,91 Rest 
-104366.86992,78 Rest 
-103697.38322,74 Rest 
-103522.87801,80 Rest 
-102830.37548,90 Rest 
-102512.37302,93 Rest 
-102178.99029,97 Rest 
-101168.74999,82 Rest 
-100858.4977,61 Rest 
-99520.8724799,102 Rest 
-58312.6782401,65 Rest 
-58228.0533299,61 Rest 
-57836.0608599,73 Rest 
-57274.81476,87 Rest 
-54491.9512501,76 Rest 
-54015.4423399,74 Rest 
-53625.81301,87 Rest 
-52995.3203399,82 Rest 
-52777.4393301,83 Rest 
-52095.43924,76 Rest 
-49886.20596,89 Rest 
-49704.0694301,91 Rest 
-48399.2040999,87 Rest 
-48306.8199501,77 Rest 
-47640.3199501,81 Rest 
-47294.3189099,85 Rest 
-46213.3212399,78 Rest 
-45770.0680301,90 Rest 
-45590.70698,91 Rest 
-44462.45733,94 Rest 
-44162.70362,82 Rest 
-40038.70578,99 Rest 
-39887.4486101,89 Rest 
-39205.32743,95 Rest 
-38805.3269,90 Rest 
-37905.0924201,81 Rest 
-37392.21457,89 Rest 
-36989.5873899,78 Rest 
-36438.2191401,63 Rest 
-36068.95925,66 Rest 
-35771.3313,95 Rest 
-35325.09393,70 Rest 
-33684.97102,83 Rest 
-32913.9592099,79 Rest 
-32624.3380499,82 Rest 
-32403.84694,81 Rest 
-31909.5822401,83 Rest 
-31635.32968,99 Rest 
-31402.08237,66 Rest 
-30989.2075601,100 Rest 
-30709.71227,97 Rest 
-30586.5868399,88 Rest 
-30301.9561701,91 Rest 
-29881.34004,93 Rest 
-29499.09623,97 Rest 
-29422.20823,94 Rest 
-27089.71066,78 Rest 
-26897.2122099,93 Rest 
-1838.3175199,95 Rest 
-1836.3174901,97 Rest 
-1808.3174901,111 Rest 
-1802.3174901,113 Rest 
-1801.3175199,113 Rest 
-1787.3174901,102 Rest 
-1786.3174901,102 Rest 
-1653.54013991,73 Rest 
-1645.54013991,73 Rest 
-1639.54013991,60 Rest 
-1638.54013991,60 Rest 
-1628.62216997,58 Rest 
-1626.62216997,57 Rest 
-1622.62216997,58 Rest 
-1613.62216997,65 Rest 
-1608.62216997,65 Rest 
-1602.62220001,65 Rest 
-1601.62216997,65 Rest 
-1595.62220001,67 Rest 
-1586.62216997,71 Rest 
-1584.62216997,72 Rest 
-1579.62220001,71 Rest 
-1570.62216997,68 Rest 
-1569.62216997,68 Rest 
-1563.62216997,68 Rest 
-1554.62216997,68 Rest 
-1553.62220001,68 Rest 
-1546.62216997,68 Rest 
-1543.62216997,68 Rest 
-1537.62216997,69 Rest 
-1531.62216997,69 Rest 
-1527.62216997,69 Rest 
-1521.62220001,68 Rest 
-1516.62216997,68 Rest 
-1511.62216997,67 Rest 
-1504.62216997,67 Rest 
-1500.62216997,67 Rest 
-1495.62216997,68 Rest 
-1490.62220001,68 Rest 
-1485.62216997,65 Rest 
-1480.62220001,63 Rest 
-1475.62216997,64 Rest 
-1466.62216997,68 Rest 
-1464.62216997,68 Rest 
-1459.62216997,65 Rest 
-1450.62216997,65 Rest 
-1447.62216997,65 Rest 
-1441.62216997,68 Rest 
-1431.62220001,65 Rest 
-1429.62216997,64 Rest 
-1424.62216997,62 Rest 
-1415.62220001,64 Rest 
-1413.62220001,64 Rest 
-1408.62220001,64 Rest 
-1403.62220001,65 Rest 
-1398.62216997,65 Rest 
-1393.62216997,65 Rest 
-1388.57529998,65 Rest 
-1375.57529998,64 Rest 
-1358.57529998,64 Rest 
-1336.6924901,65 Rest 
-1329.6924901,65 Rest 
-1327.6925199,65 Rest 
-1319.6924901,69 Rest 
-1315.65733004,69 Rest 
-1309.65733004,64 Rest 
-1304.65733004,60 Rest 
-1303.65733004,60 Rest 
-1296.65736008,59 Rest 
-1293.65733004,58 Rest 
-1286.65733004,58 Rest 
-1274.78550005,62 Rest 
-1272.78553009,62 Rest 
-1265.78550005,62 Rest 
-1261.78550005,64 Rest 
-1256.78550005,64 Rest 
-1251.78550005,64 Rest 
-1245.78550005,63 Rest 
-1240.78550005,62 Rest 
-1235.78550005,63 Rest 
-1226.78550005,63 Rest 
-1222.78550005,62 Rest 
-1219.78550005,62 Rest 
-1211.78553009,61 Rest 
-1207.78550005,61 Rest 
-1201.78553009,61 Rest 
-1198.78553009,60 Rest 
-1193.78550005,60 Rest 
-1184.75108004,61 Rest 
-1179.75108004,60 Rest 
-1175.75108004,56 Rest 
-1170.75108004,54 Rest 
-1168.75108004,54 Rest 
-1163.75108004,54 Rest 
-1152.89170003,54 Rest 
-1146.89170003,54 Rest 
-1138.89170003,54 Rest 
-1135.89174008,54 Rest 
-1130.89170003,54 Rest 
-1125.89174008,54 Rest 
-1120.89170003,57 Rest 
-1115.89170003,58 Rest 
-1110.89170003,58 Rest 
-1100.89170003,58 Rest 
-1099.89170003,58 Rest 
-1094.89170003,59 Rest 
-1089.89174008,59 Rest 
-1084.89170003,59 Rest 
-1078.89174008,59 Rest 
-1073.89170003,57 Rest 
-1068.89170003,57 Rest 
-1062.89170003,57 Rest 
-1056.89170003,56 Rest 
-1046.89170003,52 Rest 
-1045.89174008,52 Rest 
-1040.89170003,51 Rest 
-1035.89174008,51 Rest 
-1028.89174008,51 Rest 
-1022.89170003,54 Rest 
-1019.89170003,55 Rest 
-1014.89174008,57 Rest 
-1009.89170003,57 Rest 
-1003.89170003,57 Rest 
-998.891700029,58 Rest 
-933.973740101,68 Rest 
-926.973769903,71 Rest 
-924.973769903,72 Rest 
-900.973740101,77 Rest 
-890.938580036,82 Rest 
-866.938580036,80 Rest 
-864.938580036,80 Rest 
-855.938580036,80 Rest 
-849.938580036,80 Rest 
-847.938610077,80 Rest 
-838.079200029,80 Rest 
-833.079200029,80 Rest 
-832.079240084,80 Rest 
-827.079200029,80 Rest 
-818.079200029,80 Rest 
-816.079240084,80 Rest 
-803.044049978,80 Rest 
-801.044049978,80 Rest 
-788.044049978,74 Rest 
-783.044080019,77 Rest 
-776.044049978,74 Rest 
-726.184669971,89 Rest 
-721.14951992,87 Rest 
-713.14951992,85 Rest 
-711.14951992,85 Rest 
-703.14951992,87 Rest 
-702.14951992,87 Rest 
-697.149549961,87 Rest 
-684.14951992,87 Rest 
-672.149549961,94 Rest 
-670.14951992,94 Rest 
-662.14951992,94 Rest 
-629.14951992,94 Rest 
-627.14951992,95 Rest 
-593.14951992,63 Rest 
-592.14951992,63 Rest 
-584.14951992,63 Rest 
-582.149549961,63 Rest 
-575.14951992,64 Rest 
