-604388.47927,78 Rest 
-604244.48025,78 Rest 
-603816.10546,78 Rest 
-603597.73132,78 Rest 
-603463.23269,77 Rest 
-603173.23269,77 Rest 
-602643.35697,95 Rest 
-602341.98343,91 Rest 
-602175.48343,88 Rest 
-601876.98357,89 Rest 
-601627.60619,47 Rest 
-600328.98715,69 Rest 
-580913.84834,62 Rest 
-580446.42587,70 Rest 
-580021.54662,67 Rest 
-579507.17185,78 Rest 
-578938.75049,82 Rest 
-578836.75018,97 Rest 
-578432.25028,102 Rest 
-571744.3763,64 Rest 
-571626.38025,74 Rest 
-571131.50313,84 Rest 
-571049.00313,72 Rest 
-570742.00521,83 Rest 
-570298.12873,97 Rest 
-569982.14794,74 Rest 
-569689.63072,94 Rest 
-569564.12985,85 Rest 
-569081.7546,101 Rest 
-568552.37983,107 Rest 
-568356.34487,106 Rest 
-567898.84632,107 Rest 
-567704.47071,102 Rest 
-567277.9706,100 Rest 
-567011.09594,100 Rest 
-566607.22113,96 Rest 
-566449.22113,93 Rest 
-566222.22113,91 Rest 
-565945.34616,92 Rest 
-565558.84616,90 Rest 
-565357.47116,96 Rest 
-565024.47162,81 Rest 
-564662.09705,79 Rest 
-564432.09728,80 Rest 
-564112.22242,80 Rest 
-563821.22281,81 Rest 
-563488.84797,91 Rest 
-563159.34853,93 Rest 
-561632.16992,129 Physical Activity 
-559975.90681,103 Rest 
-559661.90691,93 Rest 
-559166.0319,90 Rest 
-559038.0319,88 Rest 
-558756.15772,88 Rest 
-558303.59941,120 Physical Activity 
-557891.56366,104 Rest 
-556770.95166,94 Rest 
-556413.36158,99 Rest 
-556097.92486,87 Rest 
-556006.92439,83 Rest 
-555685.5776,80 Rest 
-555265.55018,77 Rest 
-555099.69526,84 Rest 
-554294.30057,89 Rest 
-554077.30064,84 Rest 
-553937.42555,80 Rest 
-553500.42568,82 Rest 
-553245.55109,84 Rest 
-552992.051,84 Rest 
-552624.17631,91 Rest 
-552025.77455,78 Rest 
-551808.63385,99 Rest 
-551787.69666,87 Rest 
-551224.14224,89 Rest 
-550778.64261,91 Rest 
-550525.1425,86 Rest 
-550170.76808,79 Rest 
-549890.27639,79 Rest 
-549700.26813,77 Rest 
-548774.51913,81 Rest 
-548457.64369,84 Rest 
-548261.64388,68 Rest 
-547696.26904,88 Rest 
-546778.39711,89 Rest 
-546497.51997,84 Rest 
-546235.02009,82 Rest 
-546083.52007,88 Rest 
-545627.14537,82 Rest 
-545201.27082,76 Rest 
-544766.8961,88 Rest 
-544627.3961,85 Rest 
-544354.89594,87 Rest 
-543610.09922,75 Rest 
-543271.09953,93 Rest 
-542969.22443,84 Rest 
-542770.72461,89 Rest 
-542302.72629,82 Rest 
-542117.72497,91 Rest 
-541267.97527,86 Rest 
-540782.60056,99 Rest 
-540583.60072,103 Rest 
-539902.72801,100 Rest 
-539678.22725,111 Rest 
-539276.35242,106 Rest 
