-604720.29398,68 Rest 
-604438.91905,64 Rest 
-604032.54366,63 Rest 
-603757.54405,64 Rest 
-603454.66864,64 Rest 
-570797.89811,68 Rest 
-570493.52325,75 Rest 
-569806.14845,86 Rest 
-569740.6483,75 Rest 
-569208.10573,97 Rest 
-568929.10565,111 Rest 
-568593.73109,96 Rest 
-568392.73093,104 Rest 
-568173.73128,104 Rest 
-567858.35651,113 Rest 
-567575.85633,115 Rest 
-567277.98156,98 Rest 
-567013.00777,90 Rest 
-566635.49753,89 Rest 
-566238.12551,81 Rest 
-566105.62248,77 Rest 
-565869.62292,84 Rest 
-565544.12283,71 Rest 
-564576.37267,69 Rest 
-563693.49782,59 Rest 
-563404.53687,84 Rest 
-561200.93254,90 Rest 
-561003.42277,78 Rest 
-560569.55446,87 Rest 
-560464.57264,90 Rest 
-559954.56434,84 Rest 
-559866.06411,96 Rest 
-558416.11567,87 Rest 
-557963.74104,92 Rest 
-557653.65864,86 Rest 
-557611.01839,80 Rest 
-556935.51725,89 Rest 
-556838.51807,74 Rest 
-556497.01679,72 Rest 
-556179.64262,69 Rest 
-555843.26879,71 Rest 
-555629.26853,69 Rest 
-555220.89313,68 Rest 
-554552.51926,82 Rest 
-554289.51886,89 Rest 
-553903.14358,67 Rest 
-553521.1872,102 Rest 
-553073.28088,86 Rest 
-552354.91346,94 Rest 
-551625.65618,100 Rest 
-551006.78184,111 Rest 
-549433.03144,57 Rest 
-549324.53144,70 Rest 
-548997.15687,95 Rest 
-548507.28207,87 Rest 
-548385.25082,97 Rest 
-548059.25082,80 Rest 
-547122.3526,97 Rest 
-546809.239,104 Rest 
-546705.30186,64 Rest 
-546542.8026,75 Rest 
-546072.8019,79 Rest 
-544984.45443,88 Rest 
-544358.95451,55 Rest 
-544026.51031,71 Rest 
-543936.00915,55 Rest 
-543381.63436,72 Rest 
-543218.63497,69 Rest 
-542996.63448,78 Rest 
-542587.63469,85 Rest 
-542435.75962,86 Rest 
-542124.26011,75 Rest 
-541421.20905,71 Rest 
-541205.62593,98 Rest 
-541014.31097,88 Rest 
-540880.31157,89 Rest 
-540633.31333,89 Rest 
-540086.31103,88 Rest 
-540016.3117,90 Rest 
-539214.36185,93 Rest 
-539039.4871,89 Rest 
-538783.48979,83 Rest 
-538414.48797,80 Rest 
-538128.98753,76 Rest 
-537684.98823,82 Rest 
-537425.48729,88 Rest 
-537348.48798,84 Rest 
-536841.74877,86 Rest 
-536759.31835,78 Rest 
-536219.43679,78 Rest 
-535936.93834,79 Rest 
-535752.43681,78 Rest 
-535528.06226,85 Rest 
-534951.06193,75 Rest 
-534543.56147,74 Rest 
-534316.6902,89 Rest 
-534068.186,87 Rest 
-533634.18696,84 Rest 
-533214.74602,75 Rest 
-533076.24581,79 Rest 
-532853.37089,82 Rest 
-532324.87127,87 Rest 
-532004.38582,82 Rest 
-531833.3713,86 Rest 
-531628.99644,82 Rest 
-531202.99729,87 Rest 
-531015.6217,84 Rest 
-530585.62136,79 Rest 
-530411.74667,82 Rest 
-530102.74773,72 Rest 
-529701.37153,68 Rest 
-529015.99675,72 Rest 
-528905.51088,79 Rest 
-528506.12199,80 Rest 
-528079.74771,79 Rest 
-527970.74828,86 Rest 
-527472.37452,84 Rest 
-527258.87456,82 Rest 
-527048.37388,83 Rest 
-526695.99763,97 Rest 
-526654.79032,59 Rest 
-526650.79035,56 Rest 
-526638.79032,99 Rest 
-526633.79035,98 Rest 
-526325.06537,100 Rest 
-526090.56362,102 Rest 
-525910.0643,102 Rest 
-525580.56361,93 Rest 
-525318.18858,91 Rest 
-525027.18925,93 Rest 
-523610.31391,95 Rest 
-523479.81405,95 Rest 
-523251.73163,96 Rest 
-523246.7316,95 Rest 
-523241.7316,95 Rest 
-523239.7316,95 Rest 
-523235.7316,95 Rest 
-522672.61836,97 Rest 
-522181.74383,85 Rest 
-522070.24343,96 Rest 
-521259.4936,82 Rest 
-520951.49373,78 Rest 
-520799.61875,82 Rest 
-520289.61846,79 Rest 
-520153.2452,72 Rest 
-519790.74365,79 Rest 
-519374.36969,80 Rest 
-519245.86856,83 Rest 
-518777.99324,76 Rest 
-518473.99408,79 Rest 
-518267.61465,83 Rest 
-517785.6142,71 Rest 
-517290.61465,74 Rest 
-517122.73973,82 Rest 
-516743.16484,90 Rest 
-516643.15841,89 Rest 
-516301.7933,85 Rest 
-515990.2835,79 Rest 
