-559218.63291,84 Rest 
-558733.25847,85 Rest 
-558157.38453,85 Rest 
-557955.88354,82 Rest 
-557602.91113,147 Physical Activity 
-557078.00557,100 Rest 
-556929.48211,95 Rest 
-556715.98242,96 Rest 
-556177.60763,95 Rest 
-556020.10738,94 Rest 
-555702.2447,91 Rest 
-555327.73279,94 Rest 
-555105.35784,85 Rest 
-554758.35771,82 Rest 
-554502.98282,91 Rest 
-553527.91394,103 Rest 
-553388.91427,94 Rest 
-552947.03921,90 Rest 
-552619.16419,87 Rest 
-552435.66419,84 Rest 
-552241.66481,86 Rest 
-551795.66481,83 Rest 
-551655.6645,87 Rest 
-551243.78944,78 Rest 
-550990.78994,77 Rest 
-550590.8175,120 Physical Activity 
-550401.28228,109 Rest 
-550216.32925,92 Rest 
-549935.32955,99 Rest 
-549701.95408,87 Rest 
-549151.70432,101 Rest 
-549014.76712,93 Rest 
-548721.16935,107 Rest 
-548479.09135,125 Physical Activity 
-548198.17428,80 Rest 
-547843.20525,80 Rest 
-547651.20531,80 Rest 
-547179.83065,80 Rest 
-547041.33452,80 Rest 
-546665.83465,79 Rest 
-546436.96549,80 Rest 
-546268.46029,78 Rest 
-545849.58529,79 Rest 
-545669.58529,79 Rest 
-545106.71036,78 Rest 
-544879.71031,79 Rest 
-544773.21031,79 Rest 
-544290.83528,85 Rest 
-544167.83531,80 Rest 
-543690.46054,79 Rest 
-543308.08628,81 Rest 
-543169.08616,80 Rest 
-542791.21143,80 Rest 
-542591.71167,77 Rest 
-542110.8366,79 Rest 
-542024.83671,80 Rest 
-541613.4618,78 Rest 
-541271.96489,79 Rest 
-540995.0883,80 Rest 
-540623.58952,80 Rest 
-540302.21232,77 Rest 
-540227.21238,79 Rest 
-539676.53308,87 Rest 
-539431.53532,94 Rest 
-539077.52999,89 Rest 
-538910.52984,83 Rest 
-538543.02984,90 Rest 
-538449.65487,80 Rest 
-537904.15553,76 Rest 
-537825.30895,74 Rest 
-537413.28033,78 Rest 
-537061.90538,76 Rest 
-536893.90534,82 Rest 
-536585.03101,80 Rest 
-536345.53113,83 Rest 
-535834.67166,108 Rest 
-535502.20298,88 Rest 
-534953.32783,81 Rest 
-534695.76505,72 Rest 
-534495.76515,94 Rest 
-534021.89028,86 Rest 
-533794.89129,94 Rest 
-533486.01511,88 Rest 
-533072.01543,93 Rest 
-531748.39034,107 Rest 
-531284.39347,99 Rest 
-530679.39022,110 Rest 
-529872.14023,73 Rest 
-528300.38894,84 Rest 
-527578.02977,88 Rest 
-527336.05395,99 Rest 
-526530.67917,81 Rest 
-526463.1792,85 Rest 
-526094.8042,68 Rest 
-525612.42946,87 Rest 
-525523.9296,84 Rest 
-525234.42943,85 Rest 
-524423.67999,86 Rest 
-524125.18019,77 Rest 
-523912.18025,85 Rest 
-523595.80544,86 Rest 
-523185.93063,80 Rest 
-523047.43062,86 Rest 
-522346.56834,88 Rest 
-521666.18258,78 Rest 
-521218.18119,78 Rest 
-520803.70931,78 Rest 
-520582.2088,73 Rest 
-520439.70907,79 Rest 
-520073.748,86 Rest 
-520067.748,85 Rest 
-520062.74797,83 Rest 
-520016.91215,72 Rest 
-519834.91222,78 Rest 
-519313.03767,90 Rest 
-518744.16239,71 Rest 
-518644.16278,70 Rest 
-518191.78757,93 Rest 
-517854.28779,93 Rest 
-517554.9131,98 Rest 
-517458.9127,98 Rest 
-516921.04392,90 Rest 
-516651.53924,87 Rest 
-516445.16385,93 Rest 
-515948.66417,82 Rest 
-515660.78935,82 Rest 
-515139.41456,84 Rest 
-514935.91485,84 Rest 
-514735.91459,83 Rest 
-514414.53986,84 Rest 
-513928.16522,83 Rest 
-513631.16527,91 Rest 
-513299.29031,91 Rest 
-513219.29021,89 Rest 
-512746.41552,94 Rest 
-512393.41578,96 Rest 
-512195.04122,98 Rest 
-511981.54138,94 Rest 
-511342.66692,85 Rest 
-510951.29199,83 Rest 
-510854.79196,84 Rest 
-510480.79207,84 Rest 
-510044.91791,87 Rest 
-509958.92221,82 Rest 
-509646.54431,83 Rest 
-480053.59282,84 Rest 
-479499.62351,93 Rest 
-479465.68682,78 Rest 
-479383.85046,92 Rest 
-479378.85046,88 Rest 
-479373.85046,80 Rest 
-479368.85046,84 Rest 
-479366.85046,86 Rest 
-479362.85046,86 Rest 
-479353.85046,86 Rest 
-479352.85046,87 Rest 
-479344.85046,96 Rest 
-479222.99864,83 Rest 
-479034.99876,52 Rest 
-478748.49506,76 Rest 
-478093.60065,85 Rest 
-477833.10126,80 Rest 
-477284.92269,79 Rest 
-477205.42269,75 Rest 
-476833.42131,77 Rest 
-476451.54661,78 Rest 
-476175.5468,69 Rest 
-475899.17157,77 Rest 
-475585.67212,75 Rest 
-475472.29705,75 Rest 
-475143.29704,76 Rest 
