-55821.37707,74 Rest 
-55506.50228,67 Rest 
-55264.0047801,73 Rest 
-54874.1271801,72 Rest 
-54733.6259,65 Rest 
-54411.62851,74 Rest 
-54040.2535,60 Rest 
-53746.8787,68 Rest 
-53406.3791699,65 Rest 
-53064.0043199,69 Rest 
-52809.0040801,69 Rest 
-52640.5042,72 Rest 
-52328.6315401,72 Rest 
-51908.25337,75 Rest 
-51544.25337,62 Rest 
-51307.87903,64 Rest 
-50881.87852,60 Rest 
-50756.5032699,65 Rest 
-50240.00317,69 Rest 
-49425.2534201,65 Rest 
-49302.2542,65 Rest 
-48714.3782599,69 Rest 
-48240.00284,74 Rest 
-48109.50278,69 Rest 
-47712.6303599,62 Rest 
-47474.1305699,57 Rest 
-47148.25577,60 Rest 
-46915.7555499,65 Rest 
-46593.75546,56 Rest 
-46252.88043,65 Rest 
-45945.00471,65 Rest 
-45659.0079899,66 Rest 
-45395.51267,66 Rest 
-45026.1326399,66 Rest 
-44496.7579,65 Rest 
-43054.50754,107 Rest 
-41349.2571499,101 Rest 
-40999.7572801,88 Rest 
-40919.2571101,95 Rest 
-40382.3822501,87 Rest 
-40292.38591,87 Rest 
-39981.38585,83 Rest 
-39546.50702,86 Rest 
-39444.5074699,87 Rest 
-39138.6317401,92 Rest 
-38568.27092,96 Rest 
-38447.2581601,105 Rest 
-38050.8822601,96 Rest 
-37838.38239,105 Rest 
-37592.3833799,90 Rest 
-37247.0086,90 Rest 
-37043.0083301,96 Rest 
-36543.13447,96 Rest 
-36161.25863,89 Rest 
-36028.7595899,90 Rest 
-35785.25881,90 Rest 
-35456.38381,90 Rest 
-35083.00931,89 Rest 
-34829.5092399,93 Rest 
-30734.9923,98 Rest 
-29595.11795,90 Rest 
-29273.11766,90 Rest 
-29137.6170299,70 Rest 
-28761.2423501,83 Rest 
-19537.89553,70 Rest 
-19470.82412,88 Rest 
-19465.82412,88 Rest 
-19444.82412,153 Physical Activity 
-19440.82412,153 Physical Activity 
-19370.1288099,84 Rest 
-19365.12884,88 Rest 
